LIL,Adjective for Abner
LIL,Capps  ___ Abner 
LIL,Diamond __
LIL,Epithet for Abner
LILAC,Fragrant flower
LILAC,Pale purple
LILAC,Whitman memorial flower
LILI,____ Marlene (1941 tune)
LILI,Caron role
LILI,Leslie Caron role
LILT,Cheerful tune
LILT,Happy tune
LILT,Jaunty rhythm
LIMA,Bean type
LIMA,City north of Dayton
LIMA,Perus capital
LIMAMAMA,Peruvian mother
LIMB,Arm or leg
LIMBERS,Makes flexible
LIME,Key fruit
LIMERICKIRELAND,Birthplace of some March 17th parade participants
LIMIER,Containing more CaO
LIMIT,25 words or less  e g 
LIMIT,Border line
LIMIT,Boundary
LIMIT,Ceiling
LIMIT,Demarcate
LIMN,Depict by drawing
LIMN,Portray
LIMO,Short luxury car
LIMP,Like Dalis watches
LIN,Chinas __ Piao
LIN,Writer __ Yutang
LINC,The Mod Squad member
LIND,The Swedish Nightingale
LIND,Soprano Jenny
LINDA,Evans or Hunt
LINE,Whats My __?
LINE,Bank annoyance
LINE,Boat rope
LINE,End to end  on the gridiron
LINE,Pickup delivery?
LINEAR,Straight
LINED,Wrinkled
LINEN,Dirty __ (potential embarrassment)
LINES,Actors words
LINES,Gags  e g 
LINES,Queues
LINESMAN,Football official
LING,Duck tail?
LING,Ender for ding-a
LINGER,Cranberries hit tune
LINGERIE,TEDDY
LINGO,Jargon
LINGUINI,Thin pasta
LINK,Sausage unit
LINT,Drier residue
LINT,Dryer residue
LINT,Serge suit problem
LINTY,Full of fluff
LINZ,Mozarts Symphony No  36
LION,Androcles pal
LION,Columbia gridder
LIONEL,Big name in small trains
LIONS,__ share (greatest part)
LIP,Backtalk
LIP,Sass
LIPO,Suction starter
LIPS,Mouth openings
LIPSERVICE,Insincere words
LIRA,Bit of Italian bread
LIRA,Bologna buck
LIRA,San Marino money
LIRE,Italian money
LIRE,Milanese money
LIRE,Milanese moola
LIS,Fleur-de-__
LIS,Fleur-de-___
LIS,Fleur-de-____
LISA,Actress Hartman
LISA,Kudrow or Hartman
LISA,Mona __ smile
LISA,One of TVs Simpsons
LISP,Speech mannerism
LISP,Thpeak like thith
LIST,A __ (elite)
LIST,Supermarket-shoppers need
LIT,Aglow
LIT,Kindled
LIT,Struck a match
LIT,Touched down
LITANY,Church prayers
LITANY,Spiel
LITCHI,Chinese nut
LITE,Miller brew
LITER,Just over a quart
LITER,Petrol measure
LITH,Stone  in combinations
LITHE,Like a ballet dancer
LITHE,Like a gymnast
LITHO,Printing process  in short
LITTLEBITOFSOAP,1961 Jarmels hit song  with  A 
LITTLEEGYPT,Hootchy-kootchy dancer of yore
LITUP,Illuminated
LIU,Turandot slave
LIV,Actress Ullmann
LIV,Norways Ullmann
LIVE,Like most news shows
LIVE,Part of SNL
LIVE,__-action (animated)
LIVEN,Add some zip
LIVID,Discolored
LIVY,Roman historian
LIZ,Claiborne of fashion
LIZ,Ms  Taylor
LIZA,Lorna Lufts sister
LLADRO,Big name in porcelain figures
LLAMA,Andean beast
LLAMA,Wild and woolly type
LLAMA,Wool and load bearer
LLANO,Grassy expanse
LLANO,Latin American prairie
LLANO,South American plain
LLB,Atty s degree
LLCOOLJ,Rap-session leader?
LLD,Attorneys deg 
LLD,Educated atty
LLOYD,One of the Bridges
LMN,Letter lineup
LOA,Mauna ___
LOA,Mauna ___  volcano
LOA,Mauna ____
LOAD,Fund share premium
LOAD,Shipment
LOAD,Snootful
LOAD,Truckers burden
LOADER,Front-end ___ (land mover)
LOADS,A bunch
LOAF,Bum around
LOAF,Fritter away the time
LOAF,Rye unit
LOAFER,Penny shoe  perhaps
LOAFS,Goldbricks
LOAM,Good earth
LOAM,Rich soil
LOAN,Bank offering
LOAN,Half of S & L
LOAN,Home equity __
LOAN,Kind of shark
LOAN,Mortgage
LOAN,Part of S&L
LOATH,Reluctant
LOB,Agassi shot
LOB,Arcing shot
LOB,Tennis shot
LOBAR,Like leaves?
LOBBY,Exert some influence
LOBE,7A part
LOBE,Ring locale
LOBES,Earring sites
LOBS,Moonballs at Wimbledon
LOBSTERSALAD,Seaside sandwich filler
LOBSTERTAILSCAR,Homarus hunts Honda
LOCAL,Express alternative
LOCAL,Train with many stops
LOCAL,Union branch
LOCATABLE,Readily found
LOCATE,Establish
LOCATE,Track down
LOCATES,Pinpoints
LOCH,Ness  for one
LOCI,Centers
LOCI,Centers of focus
LOCI,Places
LOCO,In __ parentis
LOCO,Insane
LOD,Israeli airport
LODE,Prospectors prize
LOEB,Leopolds partner
LOESS,Clay deposit
LOF,Service station stock-in-trade
LOFTS,Attics
LOFTS,Choir spots
LOFTY,High
LOG,Enter
LOG,Flume floater
LOG,__ out (terminate a session)
LOGAN,Bostons airport
LOGE,Carnegie Hall section
LOGE,Theater box
LOGIA,Sayings
LOGON,Network procedure
LOGOS,Symbols of industry
LOGOS,The Izod alligator  et al 
LOGS,Enters
LOGS,Fireplace filler
LOIN,Beef cut
LOIN,Cut of meat
LOIN,Meat cut
LOIN,Pork cut
LOINS,They may be girded
LOIRE,River to the Bay of Biscay
LOIRE,Valley of chateaux
LOITER,Hang around
LOL,Computer expression
LOL,Yukking it up in cyberspace
LOLA,Whatever __ Wants
LOLA,What she wanted  she got
LOLL,Act the couch potato
LOLL,Droop
LOLL,Stretch out on the sofa
LOM,1962 Phantom portrayer
LOM,Herbert of many  Pink Panther  movies
LOMAN,Fictional salesman Willy
LOMBARDO,Guy that led the orchestra
LON,Either Chaney
LON,__ Nol (Cambodian politician)
LONDON,Queens hometown
LONE,The __ Eagle (Lindbergh)
LONE,Masked ranger
LONELY,The Rascals  __ Too Long 
LONER,Antisocial one
LONER,Solitary one
LONERANGER,Silver?
LONG,Hanker for
LONG,Louisianas  Kingfish 
LONGA,Ars __  vita brevis
LONGANDSHORT,Shelley and Martin?
LONGESTSYMPHONY,Victory at Sea
LONGHEADED,Shrewd
LONGJOHNAG,Treasure Island character
LONI,Actress Anderson
LONI,Berts ex
LONI,She was Jennifer on  WKRP 
LONNIE,Scottish-born singer Donegan
LOO,Card game
LOO,John
LOO,John  to Ringo
LOO,London lavatory
LOO,Water closet
LOO,Winchester washroom
LOOK,__  ma! No hands!
LOOK,Magazine launched in 1937
LOOK,Part of an RR crossing sign
LOOK,Stop-listen link
LOOM,Appear imminent
LOOM,Jacquard machine
LOON,Guard of the Nibelung treasure
LOONY,Round the bend
LOOP,Aerial maneuver
LOOP,Air-show maneuver
LOOP,Noose
LOOS,Gentlemen Prefer Blondes writer Anita
LOOSE,Free
LOOSE,Tetherless
LOOSE,Unleashed
LOOSEASAGOOSE,Hardy uptight
LOOSEST,Most relaxed
LOOT,Booty
LOOT,Sack
LOOT,Scratch
LOOT,Spoils
LOOT,Stolen goods
LOOTS,Ransacks
LOP,Cut off
LOP,Remove some branches
LOP,Trim
LOPE,Easygoing gait
LOPE,Playwright __ de Vega
LOPE,Run easily
LOPED,Ran easily
LORAN,Shipboard navigation system
LORCA,Spanish poet and dramatist
LORD,____ Of The Flies
LORDS,The ____ of Flatbush (1974 Stallone flick)
LORE,Accumulated knowledge
LORE,Anecdotal knowledge
LORE,Scholarship
LORE,The stuff of folk tales
LORE,Traditional knowledge
LORE,Traditional wisdom
LOREN,Actress Sophia
LOREN,Sophia of the screen
LOREN,Sultry Sophia
LORETTA,She played  Hot Lips 
LORI,Singer of  Short Cuts 
LORI,Singer of the cinema
LORI,Singer who acts
LORN,Bereft
LORNE,SNL producer Michaels
LORNE,Greene of  Bonanza 
LORNE,Greene or Michaels
LORRE,M actor
LORRE,Peter of  Casablanca 
LORRY,Truck in Hampshire
LOS,Part of LAPD
LOS,__ Alamos
LOS,__ Gatos  California
LOS,__ Lobos ( La Bamba  band)
LOS,___ Alamos
LOS,___ Angeles
LOSE,Get trounced
LOSE,Mislay
LOSE,Place or show
LOSE,Take it on the chin
LOSEBAGGAGE,Suffer an airport annoyance
LOSEONESBALANCE,Have a high-wire disaster
LOSER,The Born __
LOSER,Consistent failure
LOSER,Wanderer
LOSERS,Consolation-prize winners
LOSERS,The majority of Vegas visitors
LOSES,Gets whupped
LOSESIT,Goes bonkers
LOSS,Balance sheet minus
LOSS,Misplacement
LOSS,Setback
LOST,Disoriented
LOST,In need of directions
LOST,Like the boys in  Peter Pan 
LOSTINYONKERS,Play by Neil
LOT,Real estate parcel
LOT,Realty unit
LOTS,Odd and job
LOTS,Realtors offering
LOTS,Subdivision subdivisions
LOTT,Doles Senate successor
LOTTA,Led Zeppelins  Whole __ Love ·
LOTTED,Distributed
LOTTO,Numbers game
LOTUS,Big leaf aquatic plant
LOU,Buds buddy
LOU,Costello or Gehrig
LOU,Ed Asners Grant
LOU,Gehrig or Brock
LOU,Singer Christie
LOUD,Like an plaid necktie  perhaps
LOUIE,Half of a Richard Berry song
LOUNGECARS,First-class train feature
LOUNGELIZARD,Social parasite
LOUSE,__ up (bungle)
LOUT,Oafish one
LOVE,Cherish deeply
LOVE,Hold dear
LOVE,It meant nothing to Nastase
LOVE,Singer Courtney
LOVE,Zero  in tennis
LOVED,Thrived on
LOVEMAKING,Courtship
LOVEMEORLEAVEME,1955 Doris Day film
LOVER,Romeo  e  g 
LOVERSLANE,Where to take a date?
LOVESEATS,Adorable chairs?
LOW,Like some blows
LOWE,Actor Rob
LOWE,Actors Chad or Rob
LOWE,Rob of  St  Elmos Fire 
LOWEPROFILE,Robs life story?
LOWER,Decrease
LOWERCLASS,Freshmen
LOWERTHEBOOM,Take punitive action
LOWEST,At the bottom
LOWRISE,Its no skyscraper
LOWS,Sounds from the meadow
LOX,Fuel in  The Right Stuff 
LOY,The Red Pony costar
LOY,The Thin Man costar
LOY,Actress Myrna _____
LOY,Myrna who played Nora Charles
LOYOLA,Baltimore college
LPGA,Laura Daviess org 
LPN,Hosp  worker
LPNS,Hosp  workers
LPS,CD predecessors
LPS,Old records:abbr 
LRON,Author ___ Hubbard
LSAT,Future attorneys exam  briefly
LSAT,Future atty s exam
LSAT,You may get to the bar if you pass this
LSATS,Attorney-to-bes exams
LST,Mil  craft
LST,WWII craft
LST,WWII landing craft
LSTS,WWII crafts
LSU,Baton Rouge sch 
LTD,FMC auto
LTDS,Ford models
LTRS,Wd  parts
LTS,West Point grads
LUC,Director Jean-__ Godard
LUCAS,American Graffiti director
LUCAS,George ___ of  Star Wars 
LUCIFERMATCHES,Theyre struck
LUCRE,Filthy __ (illicit gain)
LUG,Automobile nut?
LUG,Haul
LUGE,Olympic slider
LUGE,Sled
LUGE,Winter Olympics vehicle
LUI,Him  to Bardot
LUIS,San ____ Obispo  CA
LULL,Slow interval
LULU,To Sir With Love actress
LULU,Beaut
LULU,Corker
LULU,Humdinger
LULU,Opera by Berg
LUMBARJACKS,Chiropractors?
LUMEN,Bit of light
LUMEN,Light unit
LUNA,Moon goddess
LUNATE,Crescent shaped
LUNATIC,__ fringe (extremists)
LUNCHEONMEET,Noon track event?
LUNT,Fontannes partner
LUPE,Silent star  Velez
LURCH,The Addams Family butler
LURE,Act the siren
LURE,Anglers need
LURE,Come-on
LURID,Like pulp fiction
LUSH,Soft and succulent
LUSHER,More luxurious
LUSHLY,In an opulent manner
LUST,Irving Stones  __ for Life 
LUSTER,Shine
LUSTS,Desires
LUTE,Mandolin cousin
LUTE,Pear-shaped instrument
LUTE,Stringed instrument
LUTES,Guitars cousins
LUTES,Pear-shaped instruments
LUTZ,Jump  Witt-style
LUV,1967 Jack Lemmon comedy
LUXURYTAX,Part of 49A
LYCEE,French secondary school
LYE,Bite
LYE,Caustic cleaner
LYE,Caustic substance
LYE,Potent unclogger
LYE,Soapmakers solution
LYE,Sodium hydroxide
LYE,Strong alkali
LYES,Caustic solutions
LYIN,____ Eyes (Eagles hit)
LYING,Concocting a tale
LYING,Recumbent
LYLE,Lovett or Waggoner
LYNDE,Center-square occupant Paul
LYNDE,Paul of  Bye Bye Birdie 
LYNX,Wildcat
LYONS,City of France
LYRE,Ancient stringed instrument
LYRE,U-shaped instrument
LYRES,Greek stringed instruments
MAA,Bleating comment
MABANDELIZABETH,QUEENS
MABELL,Telephone name
MAC,Big ___
MACADAM,Paving material
MACAW,Large parrot
MACE,Ceremonial staff
MACE,Disabling spray
MACE,War club
MACES,Spiked clubs
MACH,Sound speed
MACH,Speed-of-sound word
MACH,Word related to speed
MACHO,Boxer Hector  __  Camacho
MACK,Its logo is a bulldog
MACKS,TV host Ted and baseballs Connie
MACLE,Mineral discoloration
MACON,Central Georgia city
MACONBOOK,Georgia novel?
MACROS,Computing shortcuts
MAD,__ Dogs and Englishmen
MAD,Alfred E  Neumans mag
MADAM,__  Im Adam
MADAM,Berlins  Call Me __ 
MADAM,Palindromic title
MADCAP,Reckless
MADCAP,Zany
MADD,Civic org 
MADE,Assured of success
MADE,Created
MADE,Fashioned
MADGE,______ Wildfire  Scott heroine
MADHATTER,Protesting bowler maker?
MADONNA,Material Girl girl
MADRID,Prado locale
MADRIGAL,Palestrina piece
MAE,Ginnie __
MAE,Miss West
MAE,W C s  little chickadee 
MAE,West of  Im No Angel 
MAE,West of Hollywood
MAE,___ West
MAES,Marsh and West
MAEWEST,Life jacket
MAFIA,Group featured in  The Sopranos 
MAFIA,Sicilian society
MAG,Mad  e g 
MAG,Periodical  briefly
MAG,Time or Life  briefly
MAGI,The Gift of the ___
MAGI,The Gift of the ____
MAGI,Bethlehem trio
MAGI,Priestly caste
MAGI,Wise trio
MAGIC,Florida five
MAGMA,Hot stuff  underground
MAGNET,Fridge decoration
MAGNETISM,Personal charm
MAGNETS,Polar draws
MAGS,GAMES and  Rolling Stone 
MAGS,Periodicals  for short
MAH,___  Jongg  Chinese tile game
MAHAL,Taj ___
MAHDI,Islam messiah
MAHLER,See 6D
MAI,Half a drink
MAI,Springtime in Paris
MAI,__ tai
MAID,The Old __ (Akins play)
MAID,Old __ (card game)
MAIDENJAPAN,Tokyo Rose?
MAIL,Daily delivery
MAILED,Posted
MAILED,Sent in
MAIM,Disfigure
MAIN,Popular street name
MAINE,State that borders only one other
MAINLAND,__ China
MAINS,Hydrant feeders
MAINSTREAM,Like many issues
MAITRES,__ dhotel
MAJA,Goyas  The Naked __ 
MAKE,Create
MAKEBOOK,Take bets
MAKEHAYWHILE,Start of a quote
MAKER,Creator
MAKES,__ off (runs away)
MAKESTSOMEMONEY,Earnest?
MAKINGWAVES,Causing a disturbance
MAKO,Mackerel shark
MAL,__ de mer
MALA,____ Fide
MALAY,Kuala Lumpur resident
MALAYAN,Pacific Islander
MALE,Capital of the Maldives
MALE,Maldive capital
MALE,Virile
MALES,Cocks and bulls
MALI,Algeria neighbor
MALI,Former French Sudan
MALI,Niger neighbor
MALI,Sudanese Republic
MALI,Timbuktus land
MALI,Where Timbuktu is
MALIGN,Slander
MALLE,Director Louis
MALLS,Shoppers mecca
MALLS,Shopping meccas
MALTA,Island south of Sicily
MALTESE,The __ Falcon
MALTY,Beer flavor
MAMA,I Remember __
MAMA,I Remember __ (Irene Dunne film)
MAMA,Red hot person
MAMA,Dolls cry
MAMA,Family-member
MAMAS,60s singing group members
MAMBA,Lethal tree snake
MAMBO,Latin dance in 4/4 time
MAME,Broadway auntie
MAMET,American Buffalo playwright
MAMET,Glengarry Glen Ross playwright
MAMIE,Moon Mullins aunt
MAMMAL,Platypus but not octopus
MAN,Checker piece
MAN,Chess queen  strangely  enough
MAN,To a __ (without exception)
MANASSAS,Bull Run  to the Rebs
MANATARMS,Soldier
MANDRAKE,Comic-strip magician
MANE,Lionesss lack
MANE,Mister Eds locks
MANEATER,Like a shark
MANED,Like a lion
MANES,Lions coifs
MANES,Pride of the lions
MANET,The Balcony series artist
MANGE,Mutts malady
MANIA,Craze
MANIA,Enthusiasm  plus
MANIAC,Zealot
MANILA,Envelope type
MANLY,Macho-like
MANN,Educator Horace
MANN,Horace __  educator
MANO,Grain grinding stone
MANO,___-War (famous racehorse)
MANOR,Big house
MANOR,Estate
MANOR,Lords house
MANOR,Lordly home
MANS,The way to a __ heart   
MANS,Occupies  as a post
MANS,Staffs
MANSE,Parsonage
MANSFIELD,Jayne of filmdom
MANTA,Devilfish
MANTA,Rough cotton fabric
MANY,Countless
MAO,Little Red Book writer
MAO,Chairman __
MAO,Late Chinese leader
MAO,Late Red head
MAO,Long March leader
MAO,Red book man
MAO,__ Zedong
MAO,__ jacket (Chinese attire)
MAP,Filling-station freebie  once
MAP,Forte of the cartographer
MAP,Mark out
MAPLE,Sappy tree
MAPLE,Syrup flavor
MAPS,National Geographic inserts
MAPS,Rand McNally output
MAPS,Tourist guides
MAR,Damage
MAR,Deface
MAR,Ram from the rear?
MAR,Scratch and dent
MAR,Spoil
MARACA,One of a percussive pair
MARASCHINO,Cordial
MARAT,Cordays victim
MARC,Artist Chagall
MARC,Painter Chagall
MARC,Winery refuse
MARCH,Semper Fidelis  for one
MARCO,First name in exploration
MARDI,__ Gras
MARDI,___ Gras
MARE,Colts dam
MARE,Farmyard female
MARE,Female on the farm
MARE,Lunar plain
MARE,She foals around
MARE,Stable dweller
MARES,Stable dwellers
MARIA,West Side Story song
MARIA,Ballad in  West Side Story 
MARIA,Soprano Callas
MARIAS,Shriver and Callas
MARIE,Madame Curie
MARIETTE,Ms  Hartley
MARIETTEHARTLEY,Breaking the Silence author
MARINADE,Basting stuff
MARINE,Merchant __
MARINE,Thalassic
MARIO,Ex-NYS governor Cuomo
MARIS,He hit 61 in 61
MARIS,Roger of diamond fame
MARISA,Actress Tomei
MARITIME,Pelagic
MARK,Gospel author
MARKET,Kind of research
MARKSPITZ,1972 Olympic swim star
MARL,Earthy mixture
MARLA,Gibbs of  The Jeffersons 
MARLA,Gibbs or Maples
MARLIN,Sailfish kin
MARLO,Thomas of TV
MARNE,WWI battle river
MARRED,Graffiti-covered
MARRY,Tie the knot
MARS,Popular chocolate bar
MARS,The Red Planet
MARS,Viking destination
MARSH,Author Ngaio
MARSH,Wetland
MART,Trading center
MART,Where goods are sold
MARTHA,Ubiquitous Stewart
MARTINI,Olives bath
MARTS,Trading centers
MARX,Hart Schaffner & __
MARXISM,Predecessor to communism
MARYPICKFORD,Early Pollyanna portrayer
MAS,Barker and Bell
MAS,Barker and Kettle
MAS,Pas counterparts
MASADA,First-century siege site
MASC,Not fem 
MASC,Opp  of fem 
MASC,Rel  to a gender
MASER,High tech energy device
MASH,Fermented mixture
MASHA,The Seagull character
MASHES,Prepares potatoes
MASKED,Like Batman or Robin
MASKS,Mardi Gras wear
MASON,Bricklayer
MASS,Requiem  for one
MASSE,Billiards shot
MASSE,Hustlers shot
MASSES,Proletariat
MASSEUSES,Muscle relaxers?
MASSLESS,Like a photon
MAST,Two Years Before the __
MAST,Boom supporter
MAST,It may be rigged
MAST,One of two on a yawl
MAST,Schooner projectile
MAST,Union Jack holder
MASTERED,Got down cold
MASTS,Sail supports
MASTS,Spars
MAT,Decorative picture border
MAT,Place for a half-nelson
MAT,WWF surface
MATA,___ Hari
MATADOR,Bull fighter
MATE,I win  to a chess player
MATE,Significant other
MATER,Alma __
MATERNAL,Kind of instinct
MATES,Chess endings
MATES,Husbands and wives
MATH,Alg  and trig 
MATH,H S  subject
MATHER,Cotton or Increase
MATINEE,Kind of idol
MATISSE,The Blue Nude artist
MATRIMONY,Marriage
MATS,Foot wipers
MATT,Helm or Dillon
MATT,Katies co-host
MATT,Todays Lauer
MATTE,Paint finish
MATTE,Photo finish
MATZO,Unleavened bread
MAUDE,All in the Family spinoff
MAUDE,Bea Arthur show
MAURY,Newman Povich
MAUVE,Pale blue-purple
MAV,Dallas hoopster  for short
MAW,Gullet
MAXI,Ankle-length
MAXI,Large: Prefix
MAXI,Long coat
MAXI,Long skirt
MAY,A time in spring
MAYA,Author Angelou
MAYA,Poet Angelou
MAYAS,Mexican natives
MAYO,BLT add-on
MAYO,Cinco de __
MAYO,Hellmanns spread
MAYONNAISE,Springtime condiment?
MAYS,The Say Hey Kid
MAZE,Minotaurs home
MAZE,Paper-and-pencil puzzle
MBA,Wall St  deg 
MBAS,Harvard degs 
MBAS,Many Wall St -types
MBAS,Wharton degs 
MCGEE,Me and Bobby __
MCGINNITY,Baseballs  Iron Man  Joe
MCKEE,Sparkle actress Lonette
MCKUEN,Composer Rod
MCNAMARA,Secretary of Defense  1961-68
MDL,Mid-sixteenth-century date
MDS,Hosp  staffers
MEA,__ culpa
MEAD,Grog
MEAD,Honey of a beverage?
MEADE,Victorious general at Gettysburg
MEAL,Brown-bag contents
MEAL,Edible grain
MEAL,It may be square
MEAL,Lunch or dinner
MEALS,Board  to a lodger
MEALS,Daily trio
MEAN,Average
MEAN,Cruel
MEAN,Intend
MEAN,Like footballs Joe Greene
MEAN,Low-down and nasty
MEAND,Saunter along
MEANNESS,Ignobility
MEANS,House Ways and __ Committee
MEARA,Anne of  Archie Bunkers Place 
MEARA,Stillers comedy partner
MEARA,Stillers comic partner
MEARA,Stillers partner
MEAT,Butchers stock
MEAT,Headcheese  essentially
MEATBALLSURGERY,M*A*S*H procedure
MEATY,Full of substance
MEATY,Like some chili
MECCA,Islams spiritual center
MECCA,Muhammads birthplace
MED,Club __
MED,Club ___  (vacation venue)
MED,Kind of sch 
MED,Smaller than lg 
MED,Smaller than lge 
MEDAL,__ of Honor
MEDE,Persian partner
MEDEA,Jasons wife
MEDEA,Movie with Callas
MEDEA,She helped Jason get the Golden Fleece
MEDIA,Mass follower
MEDIA,Mass or mixed
MEDIA,News
MEDIABLITZ,Intense campaign effort
MEDIC,Battlefield doc
MEDIC,MASH figure
MEDIC,Military doc
MEDITATE,Practice Zen
MEDUSA,Snake-haired Gorgon
MEDWICK,Baseballs  Ducky  Joe
MEEK,Inheritors?
MEEK,Submissive
MEESE,Attorney General under Reagan
MEESE,Reagan Cabinet member
MEET,Match
MEET,Track event
MEET,Word with track or swap
MEG,A Little Woman
MEG,PC memory unit  for short
MEGO,Let __ Lover
MEHTA,Conductor Zubin
MEHTA,Israel Philharmonic director
MEIN,Chow ____
MEL,The Producers director Brooks
MEL,Cartoon voice Blanc
MEL,Ott or Gibson
MEL,Tillis of country
MELD,Pinochle play
MELD,Rummy display
MELEE,Bench-clearer at the ballpark
MELEE,Donnybrook
MELEE,Free-for-all
MELINA,Actress Mercouri
MELISSA,Singer Etheridge
MELLOWED,__ out (relaxed)
MELODY,Raps lack  usually
MELS,Alices restaurant?
MELS,Diner on  Alice 
MELT,Cheesy sandwich
MELT,Fuse
MELT,Sandwich with cheese
MELTS,Becomes soft
MELTS,Goes soft
MELTS,Turns to liquid
MEMBER,Part of a group
MEMNON,King slain by Achilles
MEMO,Office note
MEMO,Steno reminder
MEN,Some adults
MEN,W C  sign
MENACE,Hank Ketchams Dennis  e g 
MENACE,Make threats
MEND,Repair
MENDS,Fixes
MENES,King of first Egyptian dynasty
MENISCI,Cartilage dics
MENSA,The Brainy bunch
MENTAL,Psychosomatic
MENTAL,Relating to the mind
MENU,Bill of fare
MENU,List
MENU,Option list
MEOW,Catty call
MEOW,Catty talk?
MEOW,Purrfect pitch?
MEOWS,Spiteful remarks
MER,La ___
MER,Debussys  La __ 
MER,Debussys  La ___ 
MER,Mal de __
MERC,Commodity exchange: Abbr 
MERC,Cougar maker: Abbr 
MERE,Being nothing more than
MERE,Insignificant
MERE,Parisian parent
MERE,Small
MERGE,Entrance-ramp sign
MERGER,AFL/CIO action in 55
MERINGUE,Frothy pie topping
MERINOS,Sheep varieties
MERIT,Excellence
MERIT,High value
MERIT,Kind of pay or system
MERIT,Worth
MERLE,Okie From Muskogee singer Haggard
MERLE,Actress Oberon
MERV,First name in talk shows
MERV,Producer Griffin
MESA,Arizona city
MESA,Arizona winter resort
MESA,City near Phoenix
MESA,Flat-topped elevation
MESA,Tableland
MESA,__ Verde National Park
MESAS,Tablelands
MESH,Chicken wire  for example
MESH,Fit together
MESH,Fly-swatter material
MESHED,Interlocked
MESHES,Fits together
MESS,Boot-camp fare
MESS,Interfere
MESS,Military meal
MESS,Not a pretty sight
MESS,Quantico cuisine
MESS,Recruits dinner
MESS,Teens room  often
MESSES,Disarrays
MESSIER,More untidy
MESTA,Socialite Perle
MET,Came face to face
MET,Encountered
MET,Happened upon
MET,Mays or Snider  briefly
META,Kind of data
METAL,Bismuth or arsenic
METAL,Ore yield
METAL,Tin  for example
METALS,Alloy components
METE,Allot
METE,Measure out
METE,Parcel (out)
METEORS,Shower members
METER,A yard  and then some
METER,Cadence
METER,Coin collector
METER,Fare displayer
METER,Track unit
METER,Urban coin collector?
METERMAID,The Beatles Rita  for one
METESOUT,Allots  as punishment
METRE,Brits length
METRIC,Measured in milligrams  e g 
METRO,Paris subway
METROS,Major-city areas
METS,Shea Stadium team
METS,Shea players
METS,Shea team
METTLE,Fortitude
MEWED,Sounded catty?
MEWS,Kittens cries
MEX,Tex-__ cuisine
MEYER,Gangster Lansky
MEZZO,Frederica von Stade is one
MFAS,Curators degrees: Abbr 
MFOR,Dial ____ Murder
MGM,Ben-Hur studio
MGM,Las Vegas casino
MGM,__ Grand (Las Vegas hotel)
MGMT,Pres   treas   et al 
MHO,Unit of conductance
MIA,Actress Farrow
MIA,Jay and the Americans  Cara __ 
MIA,Ms  Farrow
MIA,Ryans  Peyton Place  costar
MIAMI,Biscayne Bay city
MIAMI,Panthers home
MIASMA,Noxious emanation
MIATA,Sporty Mazda
MIATA,Sporty Mazda (puzzles dream car)
MIATA,Wheels for Archy McNally
MIB,Playing marble
MICA,Vermiculite  essentially
MICAH,Minor prophet
MICK,Jagger of the Rolling Stones
MICRO,Phone opening?
MICROWAVE,Zap dinner
MID,Central
MIDAS,Kind of touch
MIDDAY,Noonish
MIDDLEC,Piano key
MIDI,Calf-length skirt
MIDI,Longish skirt
MIDI,Sound file
MIDI,Sound file name
MIDRIB,Leafs central vein
MIDST,Center
MIDST,In the thick of
MIDTERMEXAM,Coeds concern
MIDWEEK,Wednesday  perhaps
MIEN,Appearance
MIENS,Bearings
MIES,Architect van der Rohe
MIFF,Offend
MIG,Russian fighter
MIG,Russian warplane
MII,DIs double
MII,Eleventh-century date
MIKADO,The __ (1885 G&S work)
MIKED,Wired up
MIKEPIAZZA,1993 N L  Rookie of the Year
MIKES,Amplifies  in a way
MIL,A thousand grand
MILAN,Northern Italian city
MILAN,Po basin city
MILD,Not so hot
MILD,Springtime weather
MILER,Eamonn Coghlan  for one
MILESSILVERBERG,Murphy Brown character
MILK,Cow juice
MILKTOAST,Wishy-washy
MILL,Factory
MILL,Paper or textile factory
MILL,Sutters __
MILL,Word with pepper or paper
MILLERANDHUDSON,MORE OF THEM
MILLI,__ Vanilli
MILNE,Creator of Pooh and Roo
MILO,OShea of theater
MILO,Venus de __
MILOS,Director Forman
MILS,Wire measures
MILT,Caniff or Kamen
MIME,Silent actor
MIME,Skelton forte
MIMES,Silent performers
MIMES,Some street performers
MIMI,Love Me Tonight tune
MIMI,Actress Rogers
MIMI,Benzell of stage
MIMIC,Act the copycat
MIMISHERATON,Cooking headliner
MIMOSA,Champagne drink
MIMSY,All __ were the borogoves:  Jabberwocky 
MIN,Andy Gumps wife
MINCE,Chop finely
MINCE,Prepare garlic  perhaps
MIND,Kind of reading
MIND,Obey
MINDS,Cares
MINDSET,Attitude
MINDSETS,Inclinations
MINE,Outfielders call
MINEO,Cinema Sal
MINER,Gold digger?
MINERALDEPOSITS,Prospectors goal
MINGLE,Mix in with
MINISUB,Alvin  for example
MINNESOTAFATS,Gleason played him
MINOR,Underage
MINOR,Underage one
MINORMINER,Underage coal-digger?
MINORMIRACLE,Underdogs need  sometimes
MINOSO,Longtime baseball star Minnie
MIO,O Sole __
MIR,Russian space station
MIR,Space name
MIRAGE,Vegas casino
MIRANDA,Prosperos daughter
MIRE,Bog
MIRE,Stick in the mud
MIRES,Sticks in the mud·
MIRO,Spanish painter Joan
MIRV,Missile system
MIRY,Swamplike
